1.553567525370809221e+02,1.553145979703362798e+02,1.552935206869634897e+02,1.558165495706475667e+02,1.559578454332546471e+02,1.559391100702570156e+02,1.570273224043715743e+02,1.571561280249805463e+02,1.569430132708818633e+02
8.514387755102141853e+01,8.478163265306230301e+01,8.491122448979493242e+01,8.546224489795997670e+01,8.514795918367390470e+01,8.562040816326575055e+01,8.597346938775626768e+01,8.595510204081637085e+01,8.644591836734656454e+01
2.126318681318679751e+02,2.097197802197801195e+02,2.060934065934067689e+02,2.125384615384612630e+02,2.084945054945051481e+02,2.064175824175821106e+02,2.085934065934065984e+02,2.062582417582418088e+02,2.036153846153845848e+02
1.341279069767441854e+02,1.286976744186046631e+02,1.343023255813953369e+02,1.469069767441860677e+02,1.217209302325581461e+02,1.173139534883721211e+02,1.607093023255814046e+02,1.361627906976744100e+02,1.235465116279069520e+02
1.258132530120481078e+02,1.245903614457830457e+02,1.256265060240964715e+02,1.264578313253012283e+02,1.251044176706827358e+02,1.265883534136546444e+02,1.276425702811244918e+02,1.260863453815261579e+02,1.274839357429718660e+02
1.629732620320854153e+02,1.632914438502672851e+02,1.628983957219252829e+02,1.660026737967911572e+02,1.659625668449195075e+02,1.659919786096254199e+02,1.707887700534759290e+02,1.706283422459893586e+02,1.702673796791443408e+02
2.488181818181817277e+02,2.477878787878786966e+02,2.443030303030303685e+02,2.479393939393939377e+02,2.468787878787878753e+02,2.235151515151515298e+02,2.453939393939393767e+02,2.343030303030303401e+02,1.848181818181818130e+02
1.282582159624413407e+02,1.211971830985914806e+02,1.166338028169014791e+02,1.158028169014084767e+02,1.116478873239436638e+02,1.078591549295774854e+02,1.053849765258215996e+02,1.045258215962441852e+02,1.020938967136151945e+02
5.110958904109575940e+01,3.784931506849305549e+01,3.145205479452069142e+01,4.490410958904095651e+01,4.365753424657533799e+01,4.765753424657535220e+01,5.763013698630136616e+01,4.750684931506853559e+01,4.310958904109604362e+01
1.050657276995303562e+02,1.037112676056337079e+02,1.030798122065729387e+02,1.058286384976523067e+02,1.057511737089198789e+02,1.051784037558682456e+02,1.050328638497652634e+02,1.042253521126761058e+02,1.042183098591548571e+02
2.052592592592591245e+02,1.982499999999998863e+02,1.887777777777778851e+02,2.055833333333331439e+02,1.965370370370370381e+02,1.865740740740741046e+02,2.021111111111111143e+02,1.908796296296296759e+02,1.786296296296296759e+02
1.275215686274510034e+02,1.271215686274509267e+02,1.292392156862744912e+02,1.382274509803921774e+02,1.361450980392156964e+02,1.380784313725490335e+02,1.497529411764705856e+02,1.473254901960784764e+02,1.437450980392156623e+02
9.132500000000001705e+01,1.204749999999999943e+02,1.736749999999999829e+02,9.097500000000002274e+01,1.180999999999999943e+02,1.805750000000000171e+02,9.142499999999999716e+01,1.212500000000000000e+02,1.759999999999999716e+02
8.631404958677674699e+01,1.054876033057850435e+02,1.104380165289256581e+02,9.445454545454541062e+01,1.085289256198347090e+02,1.091652892561983776e+02,1.109256198347107443e+02,1.207603305785124377e+02,1.167355371900826242e+02
