8.975121359223318507e+01,1.524999999999999716e+02,2.230800970873782489e+02
1.458223495702009131e+02,1.189025787965615848e+02,3.045845272206267396e+01
2.487938596491217709e+02,2.525701754385986817e+02,2.518808479532160618e+02
2.971185446009656062e+01,1.018298122065743172e+02,2.058544600938962787e+02
1.459759999999998286e+02,1.758719999999997015e+02,1.726639999999999304e+02
3.983733333333282900e+01,5.619200000000127204e+01,1.545599999999953411e+01
1.241126070991436023e+02,1.509290085679314188e+02,9.153488372092982672e+01
1.627515657620035938e+02,1.984091858037584757e+02,2.377025052192062446e+02
1.846197530864195073e+02,1.497604938271605022e+02,9.889135802469110104e+01
8.027128263337135650e+01,1.073064699205446573e+02,1.911577752553870369e+01
4.848621553884720470e+01,8.520300751879659629e+01,1.078020050125311116e+02
2.428655616942912729e+02,2.133535911602208444e+02,1.349337016574585562e+02
9.028004807692329337e+01,1.161923076923072813e+02,5.059975961538417266e+01
5.004171180931919594e+01,1.488689057421451025e+02,2.451240520043361926e+02
2.278232044198895210e+02,1.633591160220994141e+02,6.909944751381200945e+01
1.193444782168190983e+02,1.605167173252278587e+02,1.572826747720364153e+02
3.465946261682492491e+01,1.278014018691585250e+02,2.318901869158874547e+02
1.538244047619045318e+02,2.158363095238100584e+02,1.718080357142856940e+02
1.905129533678753546e+02,2.014689119170980689e+02,5.833419689119135398e+01
1.587797147385099663e+02,1.796180665610139044e+02,7.080031695721038432e+01
8.638374205267892592e+01,1.758060853769310938e+02,2.482111716621301412e+02
1.598028673835075608e+01,1.470716845878136496e+02,1.644068100358424260e+02
8.832114882506523657e+01,5.221409921671003929e+01,1.836031331592650417e+01
2.494228855721404443e+02,2.388424543946941299e+02,1.692205638474296450e+02
1.057311046511627524e+02,1.769861918604653113e+02,2.416402616279065114e+02
1.587810457516336839e+02,1.729444444444442013e+02,3.340686274509762654e+01
8.243416370106783120e+01,1.170391459074729994e+02,1.027633451957292152e+02
1.906902748414384803e+02,2.179587737843564526e+02,2.447727272727268542e+02
8.565000000000020464e+01,1.326693548387096371e+02,1.784032258064515020e+02
1.205173116089612648e+02,8.759470468431727852e+01,3.688391038696497048e+01
6.671713147410298461e+01,1.642868525896410858e+02,2.496033010813912938e+02
1.343921568627449119e+02,1.606328976034857021e+02,5.961546840958563109e+01
5.743157894736808089e+01,8.403947368421117403e+01,1.468815789473637778e+01
4.996387832699601717e+01,6.536311787072278889e+01,5.026425855513267038e+01
1.343849624060150916e+02,1.561187969924811796e+02,1.315563909774434421e+02
1.527670329670330602e+02,1.209076923076921730e+02,7.331648351648314588e+01
6.400959692898283038e+01,1.220786948176580466e+02,1.388464491362765330e+02
1.359427609427607422e+02,1.794388327721656822e+02,2.292648709315371889e+02
2.396348884381296784e+01,2.649492900608623813e+01,8.298174442190259015e+00
1.009403824521934325e+02,1.291878515185598815e+02,2.479190101237298904e+01
1.014073410922112686e+02,1.781199641897937909e+02,1.649865711727842665e+02
1.142597200622083591e+02,1.604836702954899295e+02,2.060419906687399134e+02
1.753733624454146138e+02,1.872772925764188869e+02,1.411921397379913969e+02
7.422181146025923226e+01,9.336229205175557411e+01,7.454158964879813709e+01
1.206959064327485294e+02,2.052904483430795040e+02,1.815029239766081730e+02
1.046944837340876830e+02,1.329886845827438719e+02,1.303719943422912024e+02
7.447066666666673029e+01,9.038133333333364305e+01,4.200533333333289931e+01
1.226469833119387829e+02,1.538690629011553312e+02,3.091527599486477129e+01
4.814786967418551455e+01,1.030601503759395428e+02,1.629674185463658773e+02
1.521139240506327894e+02,1.727359855334536576e+02,1.082350813743215951e+02
2.180193704600480089e+02,1.850145278450360706e+02,1.112929782082323129e+02
1.113288659793814048e+02,1.365505154639174634e+02,5.650206185566965189e+01
6.927683615819191232e+01,1.347638418079094151e+02,2.150926553672312593e+02
2.006773894215700693e+01,8.975935663470698955e+01,1.988413238478198934e+02
9.169988412514491927e+01,1.606581691772884426e+02,1.531529548088064416e+02
1.101851179673320900e+02,1.157531760435568771e+02,8.471324863883810963e+01
1.941022727272726911e+02,1.362272727272726911e+02,5.212121212121182623e+01
5.101114827201736546e+01,1.176544035674466073e+02,2.028127090300999384e+02
2.165657894736857543e+02,2.359497607655516731e+02,2.476028708133966916e+02
1.923537735849052979e+02,2.097688679245278820e+02,1.826981132075470668e+02
